0.538444	0.242415	0.346741	0.309310	0.561397	0.435894	0.565294	0.637068	
0.544420	0.401610	0.217920	0.462194	0.385402	0.517464	0.438531	0.736289	
0.441688	0.351435	0.465115	0.195352	0.329956	0.577517	0.735819	0.482844	
0.453194	0.511734	0.324185	0.324381	0.206099	0.734645	0.615392	0.562104	
0.353894	0.349351	0.482168	0.420255	0.755841	0.234432	0.326566	0.395023	
0.350809	0.482257	0.339152	0.593885	0.606910	0.334202	0.225876	0.513379	
0.268908	0.476402	0.609653	0.279188	0.538109	0.370076	0.495315	0.229473	
0.268628	0.620032	0.455433	0.448589	0.422299	0.504997	0.384829	0.328000	
0.669537	0.175316	0.184134	0.168788	0.359358	0.254273	0.393490	0.385533	
0.489823	0.241762	0.174380	0.334459	0.204610	0.357163	0.279098	0.526725	
0.523104	0.178725	0.313539	0.197927	0.178491	0.375325	0.546381	0.243743	
0.345230	0.330216	0.185624	0.193687	0.238016	0.528326	0.432572	0.330790	
0.496462	0.194303	0.310369	0.237972	0.544382	0.197206	0.205290	0.214612	
0.321261	0.290974	0.211287	0.419290	0.398354	0.219837	0.195033	0.336861	
0.340800	0.257094	0.433827	0.187239	0.340605	0.228458	0.350159	0.242376	
0.204030	0.422704	0.310687	0.281479	0.225940	0.368817	0.246692	0.180892	
0.429086	0.180735	0.204769	0.185788	0.379600	0.296930	0.385916	0.469808	
0.415807	0.255676	0.194190	0.318543	0.220211	0.345349	0.264484	0.587679	
0.329457	0.230059	0.319729	0.184437	0.241696	0.440269	0.564166	0.328984	
0.335046	0.376151	0.193440	0.189737	0.197781	0.548068	0.450094	0.418245	
0.242271	0.221311	0.310484	0.286632	0.602524	0.178880	0.172392	0.241953	
0.241099	0.337626	0.218366	0.447303	0.426230	0.181338	0.193398	0.381417	
0.195849	0.344611	0.463443	0.173863	0.405061	0.201897	0.327154	0.183687	
0.205487	0.482168	0.314783	0.312585	0.248968	0.331983	0.222731	0.214716	
0.496985	0.197692	0.180727	0.199855	0.196816	0.167632	0.218064	0.240082	
0.324059	0.192388	0.189442	0.190875	0.192466	0.181555	0.171183	0.370192	
0.373213	0.215915	0.188388	0.221250	0.228540	0.241986	0.404708	0.191703	
0.211232	0.206434	0.218840	0.189171	0.390229	0.362669	0.272457	0.177604	
0.300238	0.185087	0.209655	0.208803	0.381200	0.343728	0.179575	0.182518	
0.200256	0.178715	0.228740	0.279752	0.226291	0.180997	0.315479	0.190848	
0.178878	0.196068	0.284521	0.176587	0.224563	0.170418	0.214764	0.355009	
0.188287	0.284506	0.210244	0.159190	0.190166	0.200755	0.170632	0.196005	
0.388507	0.173248	0.223948	0.201006	0.422219	0.312267	0.383221	0.488048	
0.407391	0.251490	0.162455	0.331768	0.279086	0.396038	0.255015	0.619178	
0.308195	0.208775	0.348010	0.180440	0.221619	0.423226	0.563340	0.341810	
0.325546	0.378772	0.216450	0.214523	0.161565	0.574668	0.431843	0.425997	
0.203461	0.200940	0.359438	0.327480	0.639330	0.169701	0.191963	0.287075	
0.211530	0.330163	0.241579	0.480395	0.466477	0.209163	0.206368	0.394841	
0.198873	0.322079	0.471155	0.231523	0.380153	0.231009	0.322412	0.163798	
0.214365	0.467108	0.339109	0.340607	0.284124	0.366610	0.243519	0.214802	
0.483518	0.205223	0.172753	0.165323	0.255625	0.211121	0.209956	0.245137	
0.321301	0.195741	0.186171	0.215610	0.182461	0.235232	0.207063	0.412773	
0.363151	0.186365	0.209502	0.179400	0.176781	0.240100	0.387480	0.194383	
0.208559	0.185254	0.170970	0.179879	0.307348	0.383222	0.259201	0.209500	
0.317748	0.183797	0.189226	0.174958	0.418100	0.271637	0.196424	0.215760	
0.203967	0.183183	0.169723	0.307552	0.305477	0.173350	0.340628	0.205076	
0.236093	0.178148	0.298878	0.185882	0.236224	0.175128	0.205440	0.339670	
0.210586	0.257177	0.185447	0.183541	0.172545	0.255554	0.212641	0.190302	
0.278065	0.177785	0.173464	0.177117	0.290836	0.169761	0.183323	0.318809	
0.273032	0.168755	0.191876	0.222512	0.189053	0.232609	0.163870	0.473959	
0.182953	0.176960	0.193264	0.167918	0.192005	0.273955	0.405160	0.189731	
0.206329	0.217541	0.176583	0.189174	0.274685	0.417980	0.272204	0.263601	
0.186601	0.179848	0.210679	0.192700	0.502716	0.253405	0.204580	0.177642	
0.217855	0.196525	0.196202	0.351125	0.318211	0.178174	0.356027	0.245311	
0.226087	0.203738	0.306825	0.182926	0.233908	0.177308	0.178711	0.232203	
0.372629	0.310424	0.197718	0.216306	0.178916	0.208195	0.199225	0.190513	
0.312029	0.342985	0.184432	0.204586	0.173654	0.234796	0.180335	0.172632	
0.183423	0.185804	0.303933	0.192096	0.206421	0.189514	0.258271	0.270164	
0.202554	0.216624	0.186335	0.300965	0.292031	0.196348	0.259629	0.253909	
0.201672	0.186354	0.198848	0.203575	0.473946	0.217786	0.181673	0.192543	
0.212554	0.239958	0.180397	0.182320	0.287729	0.430026	0.356294	0.272586	
0.202496	0.180586	0.194471	0.191766	0.174507	0.290703	0.495534	0.186590	
0.268853	0.186747	0.181101	0.184845	0.183657	0.225399	0.177623	0.465852	
0.254617	0.178401	0.189290	0.199581	0.274192	0.182204	0.263091	0.310577	
0.372009	0.188130	0.196934	0.178815	0.412170	0.296357	0.364053	0.469062	
0.388423	0.253209	0.177050	0.293871	0.257823	0.374470	0.253406	0.572466	
0.297690	0.211686	0.283854	0.182012	0.200561	0.427883	0.569045	0.309134	
0.306468	0.364889	0.171356	0.193751	0.173309	0.565030	0.424243	0.389032	
0.199854	0.199713	0.281159	0.261470	0.631235	0.191142	0.201480	0.227618	
0.213357	0.328416	0.177345	0.432814	0.452622	0.228550	0.193338	0.361775	
0.164886	0.304931	0.404444	0.197223	0.367146	0.232599	0.351875	0.184044	
0.192563	0.453219	0.273544	0.295026	0.264337	0.349682	0.239913	0.205143	
0.506749	0.198439	0.194889	0.170227	0.247284	0.195664	0.229142	0.234928	
0.343011	0.195031	0.250428	0.186082	0.191773	0.213011	0.174335	0.352428	
0.363578	0.163773	0.183164	0.255047	0.183177	0.246517	0.406757	0.197819	
0.218758	0.181117	0.188835	0.177895	0.368709	0.384844	0.272655	0.190316	
0.318299	0.175395	0.174882	0.181197	0.417335	0.301039	0.181416	0.213106	
0.187843	0.182934	0.189790	0.260906	0.264955	0.186479	0.324103	0.183786	
0.183656	0.176871	0.231315	0.188765	0.200398	0.195073	0.220874	0.378958	
0.182228	0.250016	0.191957	0.173422	0.175929	0.227031	0.184691	0.213941	
0.263727	0.181988	0.166654	0.189831	0.234374	0.192932	0.210604	0.305676	
0.257503	0.194115	0.214502	0.173672	0.177170	0.228247	0.180962	0.436492	
0.178860	0.200906	0.186343	0.198294	0.163016	0.267515	0.420922	0.200277	
0.208000	0.227604	0.169773	0.170368	0.302391	0.417724	0.271181	0.245061	
0.187521	0.186837	0.162980	0.194193	0.467105	0.261340	0.189659	0.170946	
0.245557	0.208320	0.165224	0.293987	0.287207	0.192103	0.325102	0.221560	
0.216280	0.191511	0.260776	0.172317	0.217090	0.184665	0.188073	0.296308	
0.354553	0.314198	0.185859	0.188963	0.183612	0.203539	0.182313	0.194685	
0.328976	0.358353	0.254489	0.256767	0.178943	0.248051	0.195890	0.195663	
0.192071	0.207615	0.386136	0.171042	0.250147	0.158863	0.259258	0.223309	
0.202366	0.236706	0.184842	0.376072	0.330050	0.185189	0.269272	0.302583	
0.184182	0.172631	0.270301	0.229353	0.498120	0.239247	0.176980	0.199771	
0.212456	0.238795	0.176237	0.178918	0.245889	0.461699	0.313342	0.292167	
0.199851	0.185445	0.255441	0.195413	0.184981	0.300638	0.465312	0.206679	
0.291612	0.176646	0.188093	0.232384	0.175609	0.270037	0.198353	0.514363	
0.262477	0.175174	0.210041	0.181116	0.280706	0.183552	0.240888	0.356400	
0.232740	0.176058	0.206571	0.170049	0.297870	0.183247	0.178966	0.303689	
0.252666	0.174844	0.207576	0.197896	0.180332	0.252590	0.190361	0.458903	
0.174117	0.205674	0.201894	0.182759	0.179200	0.282004	0.380147	0.182095	
0.202326	0.220506	0.173921	0.184182	0.247519	0.448772	0.233737	0.237862	
0.161450	0.179560	0.233151	0.207370	0.528629	0.232066	0.197436	0.179388	
0.223145	0.200654	0.196338	0.337014	0.345416	0.194957	0.337261	0.249439	
0.206955	0.210810	0.274802	0.236546	0.264148	0.168794	0.188881	0.257214	
0.361577	0.305420	0.175885	0.202486	0.178239	0.240595	0.235583	0.203748	
0.324428	0.372993	0.228907	0.219318	0.176831	0.246907	0.202887	0.186589	
0.183003	0.226673	0.381022	0.177353	0.280655	0.171573	0.246250	0.269005	
0.200013	0.238450	0.211301	0.337840	0.261148	0.169637	0.243384	0.265993	
0.177050	0.184755	0.230822	0.186318	0.454276	0.283067	0.205942	0.217208	
0.215004	0.267511	0.183310	0.178101	0.306697	0.416238	0.355102	0.287607	
0.191960	0.194331	0.233311	0.201771	0.180760	0.299688	0.481904	0.193754	
0.285888	0.198089	0.222675	0.216831	0.184693	0.244451	0.200188	0.477689	
0.285641	0.190639	0.186172	0.180133	0.246986	0.191785	0.269434	0.330438	
0.171698	0.284376	0.230902	0.186173	0.178236	0.229969	0.168793	0.179757	
0.207585	0.199242	0.333370	0.173776	0.219985	0.164566	0.268093	0.340645	
0.217588	0.211590	0.211535	0.296784	0.249748	0.167572	0.260421	0.200993	
0.353252	0.196184	0.213460	0.177863	0.400693	0.319595	0.196216	0.215823	
0.239846	0.204913	0.190351	0.192232	0.378640	0.390007	0.339950	0.195092	
0.373292	0.184067	0.223108	0.208838	0.187859	0.243891	0.478754	0.184858	
0.358104	0.209375	0.178446	0.218322	0.199337	0.210228	0.192840	0.390724	
0.529002	0.192034	0.183621	0.175633	0.239867	0.174631	0.276508	0.250237	
0.202338	0.507489	0.354587	0.355443	0.239863	0.372467	0.285567	0.229910	
0.181451	0.366997	0.495392	0.185299	0.377589	0.224720	0.406753	0.193310	
0.228220	0.398313	0.236440	0.467166	0.431056	0.202335	0.188189	0.403179	
0.242508	0.262974	0.379861	0.306142	0.616997	0.186570	0.251918	0.290309	
0.326274	0.372545	0.223926	0.223037	0.176366	0.579182	0.496596	0.436206	
0.304506	0.232326	0.363784	0.183801	0.212087	0.444681	0.640906	0.351668	
0.417493	0.277426	0.188152	0.335674	0.239064	0.384834	0.324507	0.622613	
0.395105	0.179100	0.245876	0.202681	0.380549	0.312784	0.432381	0.480383	
0.395105	0.179100	0.245876	0.202681	0.380549	0.312784	0.432381	0.480383	
0.417493	0.277426	0.188152	0.335674	0.239064	0.384834	0.324507	0.622613	
0.304506	0.232326	0.363784	0.183801	0.212087	0.444681	0.640906	0.351668	
0.326274	0.372545	0.223926	0.223037	0.176366	0.579182	0.496596	0.436206	
0.242508	0.262974	0.379861	0.306142	0.616997	0.186570	0.251918	0.290309	
0.228220	0.398313	0.236440	0.467166	0.431056	0.202335	0.188189	0.403179	
0.181451	0.366997	0.495392	0.185299	0.377589	0.224720	0.406753	0.193310	
0.202338	0.507489	0.354587	0.355443	0.239863	0.372467	0.285567	0.229910	
0.529002	0.192034	0.183621	0.175633	0.239867	0.174631	0.276508	0.250237	
0.358104	0.209375	0.178446	0.218322	0.199337	0.210228	0.192840	0.390724	
0.373292	0.184067	0.223108	0.208838	0.187859	0.243891	0.478754	0.184858	
0.239846	0.204913	0.190351	0.192232	0.378640	0.390007	0.339950	0.195092	
0.353252	0.196184	0.213460	0.177863	0.400693	0.319595	0.196216	0.215823	
0.217588	0.211590	0.211535	0.296784	0.249748	0.167572	0.260421	0.200993	
0.207585	0.199242	0.333370	0.173776	0.219985	0.164566	0.268093	0.340645	
0.171698	0.284376	0.230902	0.186173	0.178236	0.229969	0.168793	0.179757	
0.285641	0.190639	0.186172	0.180133	0.246986	0.191785	0.269434	0.330438	
0.285888	0.198089	0.222675	0.216831	0.184693	0.244451	0.200188	0.477689	
0.191960	0.194331	0.233311	0.201771	0.180760	0.299688	0.481904	0.193754	
0.215004	0.267511	0.183310	0.178101	0.306697	0.416238	0.355102	0.287607	
0.177050	0.184755	0.230822	0.186318	0.454276	0.283067	0.205942	0.217208	
0.200013	0.238450	0.211301	0.337840	0.261148	0.169637	0.243384	0.265993	
0.183003	0.226673	0.381022	0.177353	0.280655	0.171573	0.246250	0.269005	
0.324428	0.372993	0.228907	0.219318	0.176831	0.246907	0.202887	0.186589	
0.361577	0.305420	0.175885	0.202486	0.178239	0.240595	0.235583	0.203748	
0.206955	0.210810	0.274802	0.236546	0.264148	0.168794	0.188881	0.257214	
0.223145	0.200654	0.196338	0.337014	0.345416	0.194957	0.337261	0.249439	
0.161450	0.179560	0.233151	0.207370	0.528629	0.232066	0.197436	0.179388	
0.202326	0.220506	0.173921	0.184182	0.247519	0.448772	0.233737	0.237862	
0.174117	0.205674	0.201894	0.182759	0.179200	0.282004	0.380147	0.182095	
0.252666	0.174844	0.207576	0.197896	0.180332	0.252590	0.190361	0.458903	
0.232740	0.176058	0.206571	0.170049	0.297870	0.183247	0.178966	0.303689	
0.262477	0.175174	0.210041	0.181116	0.280706	0.183552	0.240888	0.356400	
0.291612	0.176646	0.188093	0.232384	0.175609	0.270037	0.198353	0.514363	
0.199851	0.185445	0.255441	0.195413	0.184981	0.300638	0.465312	0.206679	
0.212456	0.238795	0.176237	0.178918	0.245889	0.461699	0.313342	0.292167	
0.184182	0.172631	0.270301	0.229353	0.498120	0.239247	0.176980	0.199771	
0.202366	0.236706	0.184842	0.376072	0.330050	0.185189	0.269272	0.302583	
0.192071	0.207615	0.386136	0.171042	0.250147	0.158863	0.259258	0.223309	
0.328976	0.358353	0.254489	0.256767	0.178943	0.248051	0.195890	0.195663	
0.354553	0.314198	0.185859	0.188963	0.183612	0.203539	0.182313	0.194685	
0.216280	0.191511	0.260776	0.172317	0.217090	0.184665	0.188073	0.296308	
0.245557	0.208320	0.165224	0.293987	0.287207	0.192103	0.325102	0.221560	
0.187521	0.186837	0.162980	0.194193	0.467105	0.261340	0.189659	0.170946	
0.208000	0.227604	0.169773	0.170368	0.302391	0.417724	0.271181	0.245061	
0.178860	0.200906	0.186343	0.198294	0.163016	0.267515	0.420922	0.200277	
0.257503	0.194115	0.214502	0.173672	0.177170	0.228247	0.180962	0.436492	
0.263727	0.181988	0.166654	0.189831	0.234374	0.192932	0.210604	0.305676	
0.182228	0.250016	0.191957	0.173422	0.175929	0.227031	0.184691	0.213941	
0.183656	0.176871	0.231315	0.188765	0.200398	0.195073	0.220874	0.378958	
0.187843	0.182934	0.189790	0.260906	0.264955	0.186479	0.324103	0.183786	
0.318299	0.175395	0.174882	0.181197	0.417335	0.301039	0.181416	0.213106	
0.218758	0.181117	0.188835	0.177895	0.368709	0.384844	0.272655	0.190316	
0.363578	0.163773	0.183164	0.255047	0.183177	0.246517	0.406757	0.197819	
0.343011	0.195031	0.250428	0.186082	0.191773	0.213011	0.174335	0.352428	
0.506749	0.198439	0.194889	0.170227	0.247284	0.195664	0.229142	0.234928	
0.192563	0.453219	0.273544	0.295026	0.264337	0.349682	0.239913	0.205143	
0.164886	0.304931	0.404444	0.197223	0.367146	0.232599	0.351875	0.184044	
0.213357	0.328416	0.177345	0.432814	0.452622	0.228550	0.193338	0.361775	
0.199854	0.199713	0.281159	0.261470	0.631235	0.191142	0.201480	0.227618	
0.306468	0.364889	0.171356	0.193751	0.173309	0.565030	0.424243	0.389032	
0.297690	0.211686	0.283854	0.182012	0.200561	0.427883	0.569045	0.309134	
0.388423	0.253209	0.177050	0.293871	0.257823	0.374470	0.253406	0.572466	
0.372009	0.188130	0.196934	0.178815	0.412170	0.296357	0.364053	0.469062	
