0.566121	0.212122	0.318649	0.263884	0.522613	0.451243	0.545505	0.639942	
0.569728	0.358624	0.176967	0.458302	0.375986	0.540946	0.448119	0.732328	
0.485414	0.327066	0.441396	0.147973	0.307144	0.591348	0.728368	0.461672	
0.484929	0.470345	0.301615	0.323014	0.168270	0.747660	0.605517	0.553685	
0.361089	0.325153	0.475682	0.405158	0.746902	0.240523	0.330689	0.351482	
0.371878	0.470124	0.315463	0.602746	0.588709	0.341253	0.222303	0.504234	
0.277010	0.440709	0.601906	0.282662	0.516809	0.375905	0.497279	0.197889	
0.288456	0.594368	0.443762	0.472264	0.396872	0.510793	0.390667	0.317379	
0.649182	0.151406	0.164217	0.136390	0.320391	0.257896	0.341401	0.412258	
0.486927	0.202351	0.137072	0.322599	0.181640	0.343037	0.265859	0.517752	
0.490106	0.165085	0.283842	0.162658	0.144827	0.389411	0.528749	0.240696	
0.328094	0.308050	0.150999	0.194911	0.226829	0.533717	0.397350	0.335637	
0.481912	0.146164	0.301436	0.225378	0.519050	0.161723	0.185091	0.173913	
0.321299	0.273686	0.172467	0.434353	0.387633	0.213009	0.168919	0.329571	
0.318483	0.252877	0.417767	0.141374	0.309922	0.190444	0.324396	0.254534	
0.204479	0.397558	0.284492	0.309919	0.206528	0.349974	0.229485	0.153064	
0.429961	0.144060	0.178123	0.145429	0.347354	0.279840	0.378752	0.462282	
0.429758	0.225484	0.134356	0.319316	0.196215	0.357909	0.283074	0.599762	
0.342294	0.212439	0.294443	0.136331	0.190312	0.410303	0.576186	0.295537	
0.339713	0.356312	0.166556	0.200325	0.184421	0.560645	0.453715	0.396173	
0.219116	0.199583	0.319056	0.262382	0.595088	0.141291	0.170778	0.215162	
0.227151	0.332158	0.190949	0.453399	0.422642	0.166111	0.171809	0.374322	
0.187017	0.311814	0.461003	0.163959	0.367852	0.175965	0.328949	0.142556	
0.198897	0.457723	0.314607	0.340192	0.237418	0.319246	0.231468	0.179278	
0.486669	0.169876	0.150135	0.152644	0.157360	0.139696	0.185778	0.243821	
0.327501	0.147147	0.183022	0.169872	0.137508	0.162818	0.148018	0.371770	
0.347141	0.159735	0.133758	0.211450	0.195900	0.187652	0.390441	0.144469	
0.190805	0.190309	0.130621	0.162513	0.367836	0.342216	0.247142	0.177754	
0.322091	0.133301	0.162625	0.140090	0.361728	0.349327	0.167926	0.136372	
0.185965	0.149836	0.175944	0.297859	0.231355	0.169758	0.318565	0.167969	
0.170430	0.137809	0.265107	0.129964	0.176661	0.134203	0.184914	0.356556	
